19/10/23,Midday,https://www.youtube.com/watch?v=NMhQAOlCg50
19/10/23,Morning,https://www.youtube.com/watch?v=Jwgz_E4xek4
18/10/23,Evening,https://www.youtube.com/watch?v=Bx9aopCtGr8
18/10/23,Midday,https://www.youtube.com/watch?v=cOPYSSw-WzE
18/10/23,Morning,https://www.youtube.com/watch?v=-68CnT1bebk
17/10/23,Evening,https://www.youtube.com/watch?v=ZZNX-kz_P6w
17/10/23,Midday,https://www.youtube.com/watch?v=HMOGQFTdiz4
17/10/23,Morning,https://www.youtube.com/watch?v=eQJWwlISiTo
16/10/23,Evening,https://www.youtube.com/watch?v=_7rQXmEJzfQ
16/10/23,Midday,https://www.youtube.com/watch?v=vKHepxQIe1c
16/10/23,Morning,https://www.youtube.com/watch?v=3yVz6WRmABw
15/10/23,Evening,https://www.youtube.com/watch?v=fgnyxeSCFlg
15/10/23,Midday,https://www.youtube.com/watch?v=F9Dm8wmDgE4
15/10/23,Morning,https://www.youtube.com/watch?v=ztSpGhfXbD8
14/10/23,Evening,https://www.youtube.com/watch?v=0ElABu_T5AE
14/10/23,Midday,https://www.youtube.com/watch?v=kmFsnqfZbkk
14/10/23,Morning,https://www.youtube.com/watch?v=HtpxgXs5-tA
13/10/23,Evening,https://www.youtube.com/watch?v=AnZwM6cz2rE
13/10/23,Midday,https://www.youtube.com/watch?v=o83I-hVkEog
13/10/23,Morning,https://www.youtube.com/watch?v=DqXR-qdznJQ
12/10/23,Evening,https://www.youtube.com/watch?v=Kcsd57q6s-c
12/10/23,Midday,https://www.youtube.com/watch?v=bTKXsQEQz2k
12/10/23,Morning,https://www.youtube.com/watch?v=j__0n8lMIgI
11/10/23,Evening,https://www.youtube.com/watch?v=AyBs-_dkeiI
11/10/23,Midday,https://www.youtube.com/watch?v=WCHo7WmQstM
11/10/23,Morning,https://www.youtube.com/watch?v=xblG6lU-YV4
10/10/23,Evening,https://www.youtube.com/watch?v=s855cQ-qZNA
10/10/23,Midday,https://www.youtube.com/watch?v=eRJDOyavndY
10/10/23,Morning,https://www.youtube.com/watch?v=OBgNHnyN4i4
09/10/23,Evening,https://www.youtube.com/watch?v=5IN-zcXFweY
09/10/23,Midday,https://www.youtube.com/watch?v=t19G0yH9zA0
09/10/23,Morning,https://www.youtube.com/watch?v=YZKgTfI6kSM
08/10/23,Evening,https://www.youtube.com/watch?v=bsm3Kx8wKdU
08/10/23,Morning,https://www.youtube.com/watch?v=5bc62jpmgFY
07/10/23,Evening,https://www.youtube.com/watch?v=D4EbykAIcks
07/10/23,Midday,https://www.youtube.com/watch?v=rmII9rtj4BA
07/10/23,Morning,https://www.youtube.com/watch?v=YRyqU3ffdz4
06/10/23,Evening,https://www.youtube.com/watch?v=9QNZgvjRKew
06/10/23,Midday,https://www.youtube.com/watch?v=6MIrji8sWN8
06/10/23,Morning,https://www.youtube.com/watch?v=WouICrVr-50
05/10/23,Evening,https://www.youtube.com/watch?v=NCJSkLVcwyM
05/10/23,Midday,https://www.youtube.com/watch?v=lsVJwcCpCDA
05/10/23,Morning,https://www.youtube.com/watch?v=CjVdwZsIjeI
04/10/23,Evening,https://www.youtube.com/watch?v=8JIAKQwka04
04/10/23,Midday,https://www.youtube.com/watch?v=sCgbB1U8DGM
04/10/23,Morning,https://www.youtube.com/watch?v=Tn9hKexKs1k
03/10/23,Evening,https://www.youtube.com/watch?v=Gr4HW-Y4U2A
03/10/23,Midday,https://www.youtube.com/watch?v=uK9rW5At5C4
03/10/23,Morning,https://www.youtube.com/watch?v=ACo15Se2oFo
02/10/23,Evening,https://www.youtube.com/watch?v=8tUPuNzkzb0
02/10/23,Midday,https://www.youtube.com/watch?v=vLULXahJ3ds
02/10/23,Morning,https://www.youtube.com/watch?v=gUeAnO5er-c
01/10/23,Evening,https://www.youtube.com/watch?v=eWq4dLCcOUM
01/10/23,Midday,https://www.youtube.com/watch?v=EubHjJPSps0
01/10/23,Morning,https://www.youtube.com/watch?v=5PZ-nT3BKnU
30/09/23,Evening,https://www.youtube.com/watch?v=baxgfIKX6pM
30/09/23,Midday,https://www.youtube.com/watch?v=fuE5r1-2GJY
30/09/23,Morning,https://www.youtube.com/watch?v=Y9plF5y3kIY
29/09/23,Evening,https://www.youtube.com/watch?v=ioTBRzAqAao
29/09/23,Midday,https://www.youtube.com/watch?v=vNHo2TM_DCE
29/09/23,Morning,https://www.youtube.com/watch?v=gYdqzZG24Kc
28/09/23,Evening,https://www.youtube.com/watch?v=AB9vIz9QF2M
28/09/23,Midday,https://www.youtube.com/watch?v=4YPDFLK6SbQ
28/09/23,Morning,https://www.youtube.com/watch?v=1em4_BeYs_I
27/09/23,Evening,https://www.youtube.com/watch?v=ql2hpI6cSyM
27/09/23,Midday,https://www.youtube.com/watch?v=UnVXeKh0UCQ
27/09/23,Morning,https://www.youtube.com/watch?v=MVjFYqWaer0
26/09/23,Evening,https://www.youtube.com/watch?v=lwy99phUMWw
26/09/23,Midday,https://www.youtube.com/watch?v=zUWyQdoN56E
25/09/23,Evening,https://www.youtube.com/watch?v=38imyhUlb2M
25/09/23,Midday,https://www.youtube.com/watch?v=hxfQtzy2TFg
25/09/23,Morning,https://www.youtube.com/watch?v=1FyJibWnoqI
24/09/23,Evening,https://www.youtube.com/watch?v=olaGn1qw5OU
24/09/23,Midday,https://www.youtube.com/watch?v=wZ6w4JZFeBw
24/09/23,Morning,https://www.youtube.com/watch?v=0GCuhFgSgd0
23/09/23,Evening,https://www.youtube.com/watch?v=ffRV79J9hkE
23/09/23,Midday,https://www.youtube.com/watch?v=n92zXdw3-QM
23/09/23,Morning,https://www.youtube.com/watch?v=4uR2glXJByo
22/09/23,Evening,https://www.youtube.com/watch?v=Hml3Yyp7-mQ
22/09/23,Midday,https://www.youtube.com/watch?v=w1ft05rAPh0
22/09/23,Morning,https://www.youtube.com/watch?v=3jQkgaY76pY
21/09/23,Evening,https://www.youtube.com/watch?v=Tk4uUEbVtQk
21/09/23,Midday,https://www.youtube.com/watch?v=N903qsOx9Cs
21/09/23,Morning,https://www.youtube.com/watch?v=SN8wBRcJiKw
20/09/23,Evening,https://www.youtube.com/watch?v=4MxCI7hDWKA
20/09/23,Midday,https://www.youtube.com/watch?v=yMV1ib_jcPM
20/09/23,Morning,https://www.youtube.com/watch?v=Y6Xd3MrQ5cI
19/09/23,Midday,https://www.youtube.com/watch?v=cGqKfpG2Y9Q
19/09/23,Morning,https://www.youtube.com/watch?v=m6P-dR8YVsE
18/09/23,Evening,https://www.youtube.com/watch?v=VHyQSXxPJA8
18/09/23,Midday,https://www.youtube.com/watch?v=3myfoJkcXQA
18/09/23,Morning,https://www.youtube.com/watch?v=E57YggJiORA
17/09/23,Evening,https://www.youtube.com/watch?v=rUyqueXKUEc
17/09/23,Midday,https://www.youtube.com/watch?v=GPf_TQ4rxEM
17/09/23,Morning,https://www.youtube.com/watch?v=RAFOthiYtxA
16/09/23,Midday,https://www.youtube.com/watch?v=eUuDxzTzRp8
16/09/23,Morning,https://www.youtube.com/watch?v=5pXEQu6mQuE
15/09/23,Evening,https://www.youtube.com/watch?v=Ry6vicWX3LA
15/09/23,Midday,https://www.youtube.com/watch?v=VDIpVADkH0M
15/09/23,Morning,https://www.youtube.com/watch?v=kIybjEQQIA8
14/09/23,Evening,https://www.youtube.com/watch?v=EAamc9092X0
14/09/23,Midday,https://www.youtube.com/watch?v=1vqIYrTbtdA
14/09/23,Morning,https://www.youtube.com/watch?v=VfCNtl5WUjs
13/09/23,Evening,https://www.youtube.com/watch?v=jzGvSrvvEK8
13/09/23,Midday,https://www.youtube.com/watch?v=0mtaOEMkyc4
13/09/23,Morning,https://www.youtube.com/watch?v=bxbcGC9zLD4
12/09/23,Evening,https://www.youtube.com/watch?v=8eeybocjbmM
12/09/23,Midday,https://www.youtube.com/watch?v=kuv1SS8O8YE
12/09/23,Morning,https://www.youtube.com/watch?v=v3N75-Ogwow
11/09/23,Evening,https://www.youtube.com/watch?v=pIhuw-E2gMo
11/09/23,Midday,https://www.youtube.com/watch?v=UR4oti6AThM
11/09/23,Morning,https://www.youtube.com/watch?v=BtoyfzlKeso
10/09/23,Evening,https://www.youtube.com/watch?v=C9FbpAMdVxM
10/09/23,Midday,https://www.youtube.com/watch?v=QmPnTQeOWLs
10/09/23,Morning,https://www.youtube.com/watch?v=ypuCUyEq2V8
09/09/23,Evening,https://www.youtube.com/watch?v=wXlai2O3qgs
09/09/23,Midday,https://www.youtube.com/watch?v=3RDGomeX6GE
09/09/23,Morning,https://www.youtube.com/watch?v=xXCzxWRQW4o
08/09/23,Evening,https://www.youtube.com/watch?v=F4Hveu5gvmc
08/09/23,Midday,https://www.youtube.com/watch?v=E0Qo067pNNQ
08/09/23,Morning,https://www.youtube.com/watch?v=emHBWpEd2z0
07/09/23,Evening,https://www.youtube.com/watch?v=Ojhzh7H7DqE
07/09/23,Midday,https://www.youtube.com/watch?v=B-3wsxCIfjU
07/09/23,Morning,https://www.youtube.com/watch?v=IcE35QuC48c
06/09/23,Evening,https://www.youtube.com/watch?v=sDx1c_J20UM
06/09/23,Midday,https://www.youtube.com/watch?v=yEzHqQKe2nU
06/09/23,Morning,https://www.youtube.com/watch?v=U5HSyw3Efeg
05/09/23,Evening,https://www.youtube.com/watch?v=1pW5rqIW2Xw
05/09/23,Midday,https://www.youtube.com/watch?v=yROn7RzGjuA
05/09/23,Morning,https://www.youtube.com/watch?v=rhvjchtkqIQ
04/09/23,Evening,https://www.youtube.com/watch?v=ka58xCKgu6w
04/09/23,Midday,https://www.youtube.com/watch?v=Ez138J9qNUE
04/09/23,Morning,https://www.youtube.com/watch?v=eL8lLNgKfI4
03/09/23,Evening,https://www.youtube.com/watch?v=-y4J1Z-ywrQ
03/09/23,Midday,https://www.youtube.com/watch?v=an2qNc4n-aQ
03/09/23,Morning,https://www.youtube.com/watch?v=o4RjMP-EAGM
02/09/23,Evening,https://www.youtube.com/watch?v=ClDWo36hTCA
02/09/23,Midday,https://www.youtube.com/watch?v=C3MYab50iL0
02/09/23,Morning,https://www.youtube.com/watch?v=-CWauvIX30k
01/09/23,Evening,https://www.youtube.com/watch?v=DFq4GBx0Mx0
01/09/23,Midday,https://www.youtube.com/watch?v=r-3aArnw0Z0
01/09/23,Morning,https://www.youtube.com/watch?v=8Y7HjBd_Mzc
31/08/23,Evening,https://www.youtube.com/watch?v=TcUJ1Dv5Isg
31/08/23,Midday,https://www.youtube.com/watch?v=aTTRa-GRO60
31/08/23,Morning,https://www.youtube.com/watch?v=t7lY70wTa9g
30/08/23,Evening,https://www.youtube.com/watch?v=uLkhVTonm64
30/08/23,Midday,https://www.youtube.com/watch?v=28skounlZZk
30/08/23,Morning,https://www.youtube.com/watch?v=XClB9DgqEUY
29/08/23,Evening,https://www.youtube.com/watch?v=YvnGuVkVU7o
29/08/23,Midday,https://www.youtube.com/watch?v=GguyELR4zuo
29/08/23,Morning,https://www.youtube.com/watch?v=Y6nsd3rPeXA
28/08/23,Evening,https://www.youtube.com/watch?v=Zn5O2i7C4a8
28/08/23,Midday,https://www.youtube.com/watch?v=s64fF8KMQD4
28/08/23,Morning,https://www.youtube.com/watch?v=OgEPkvMeKeA
27/08/23,Evening,https://www.youtube.com/watch?v=dviEcPSeHLw
27/08/23,Midday,https://www.youtube.com/watch?v=HY-JJPJI2Ho
27/08/23,Morning,https://www.youtube.com/watch?v=2DnHVpY2uaU
26/08/23,Evening,https://www.youtube.com/watch?v=wnUISzs3JLY
26/08/23,Midday,https://www.youtube.com/watch?v=sK9_SiN4Y5A
26/08/23,Morning,https://www.youtube.com/watch?v=iNLY5Ioyz6k
25/08/23,Evening,https://www.youtube.com/watch?v=5uz2dlztO9s
25/08/23,Midday,https://www.youtube.com/watch?v=dlr7GboJSFE
25/08/23,Morning,https://www.youtube.com/watch?v=gK50EYUkqOY
24/08/23,Evening,https://www.youtube.com/watch?v=DNxfFDahkEM
24/08/23,Midday,https://www.youtube.com/watch?v=vOFeo2kfrXY
24/08/23,Morning,https://www.youtube.com/watch?v=wg4XUIUEIvs
23/08/23,Evening,https://www.youtube.com/watch?v=7uMiD5-HorE
23/08/23,Midday,https://www.youtube.com/watch?v=uhtVtMaeCzQ
23/08/23,Morning,https://www.youtube.com/watch?v=-7etD57p6UQ
22/08/23,Evening,https://www.youtube.com/watch?v=SyTjAOtgZtg
22/08/23,Midday,https://www.youtube.com/watch?v=bP5hjBjUFVM
22/08/23,Morning,https://www.youtube.com/watch?v=e8NwoDkDEAs
21/08/23,Evening,https://www.youtube.com/watch?v=w8vZNoJlfg8
21/08/23,Midday,https://www.youtube.com/watch?v=p9j7Rr8kFhA
21/08/23,Morning,https://www.youtube.com/watch?v=7HsgmzNcuXE
20/08/23,Evening,https://www.youtube.com/watch?v=qirVsVkBbw8
20/08/23,Midday,https://www.youtube.com/watch?v=n9ac2ylNg80
20/08/23,Morning,https://www.youtube.com/watch?v=BedtZ3nl5EU
19/08/23,Evening,https://www.youtube.com/watch?v=qSZlxxJL3dM
19/08/23,Midday,https://www.youtube.com/watch?v=miumnaPWjZE
19/08/23,Morning,https://www.youtube.com/watch?v=WuIqbovxhlI
18/08/23,Evening,https://www.youtube.com/watch?v=xyynsuMF838
18/08/23,Midday,https://www.youtube.com/watch?v=3KlP29JUcaI
18/08/23,Morning,https://www.youtube.com/watch?v=7bOBQaZ-TcU
17/08/23,Evening,https://www.youtube.com/watch?v=tcoPjd3TxZs
17/08/23,Midday,https://www.youtube.com/watch?v=XWmMd_xk76I
17/08/23,Morning,https://www.youtube.com/watch?v=Vp29D5giUAc
16/08/23,Evening,https://www.youtube.com/watch?v=_iW00TpzQ-g
16/08/23,Midday,https://www.youtube.com/watch?v=WWPYI3WzFU4
16/08/23,Morning,https://www.youtube.com/watch?v=sRG58-rf2wU
15/08/23,Evening,https://www.youtube.com/watch?v=kdjqM1UDVfo
15/08/23,Midday,https://www.youtube.com/watch?v=zLm_fBTKoSo
15/08/23,Morning,https://www.youtube.com/watch?v=b_xGe27xKDQ
14/08/23,Evening,https://www.youtube.com/watch?v=ODGOl_kdZWg
14/08/23,Midday,https://www.youtube.com/watch?v=PKbMtbAg468
14/08/23,Morning,https://www.youtube.com/watch?v=R5G5pkKfeD0
13/08/23,Evening,https://www.youtube.com/watch?v=PN7FQz6KCs0
13/08/23,Midday,https://www.youtube.com/watch?v=321C4UjCRIM
13/08/23,Morning,https://www.youtube.com/watch?v=dbBEfko88x0
12/08/23,Evening,https://www.youtube.com/watch?v=5GxoanMMq0I
12/08/23,Morning,https://www.youtube.com/watch?v=rd_IkCwCl6k
11/08/23,Evening,https://www.youtube.com/watch?v=X8Y6-CsXk9Y
11/08/23,Morning,https://www.youtube.com/watch?v=Ojo-oYUxvMc
11/08/23,Midday,https://www.youtube.com/watch?v=vqHBTNihVUk
10/08/23,Midday,https://www.youtube.com/watch?v=YoE1TlLaSmU
10/08/23,Morning,https://www.youtube.com/watch?v=IG-N3W9EVyA
09/08/23,Evening,https://www.youtube.com/watch?v=mhFuf77ZNPk
09/08/23,Midday,https://www.youtube.com/watch?v=stG_yCqhf9M
09/08/23,Morning,https://www.youtube.com/watch?v=72lQ86liyb8
08/08/23,Evening,https://www.youtube.com/watch?v=UH2O45jwYec
08/08/23,Midday,https://www.youtube.com/watch?v=UhAKZR6O9vo
08/08/23,Morning,https://www.youtube.com/watch?v=Jab3s0MdKYw
07/08/23,Evening,https://www.youtube.com/watch?v=i32DGNuE_lI
07/08/23,Midday,https://www.youtube.com/watch?v=pyN2w_YIXNo
07/08/23,Morning,https://www.youtube.com/watch?v=Wjl5Ww4S8h4
06/08/23,Evening,https://www.youtube.com/watch?v=u9mfo-WAqvA
06/08/23,Midday,https://www.youtube.com/watch?v=qa6tGurKcMo
06/08/23,Morning,https://www.youtube.com/watch?v=hAF857N7N5Q
05/08/23,Evening,https://www.youtube.com/watch?v=Adxc-AEbKqY
05/08/23,Midday,https://www.youtube.com/watch?v=BNJjxsOJARs
05/08/23,Morning,https://www.youtube.com/watch?v=x5O1QmzZINE
04/08/23,Evening,https://www.youtube.com/watch?v=klsiBYuSUiA
04/08/23,Midday,https://www.youtube.com/watch?v=5x37v5XVUjg
04/08/23,Morning,https://www.youtube.com/watch?v=pFEwVJqkOxI
03/08/23,Evening,https://www.youtube.com/watch?v=J13Fs17Y0IM
03/08/23,Midday,https://www.youtube.com/watch?v=kt2wqeNjsr4
03/08/23,Morning,https://www.youtube.com/watch?v=N8JpdqAX3qE
02/08/23,Evening,https://www.youtube.com/watch?v=QUb5pDcY71A
02/08/23,Midday,https://www.youtube.com/watch?v=a7XcIVh3qCM
02/08/23,Morning,https://www.youtube.com/watch?v=esPuOO5sD0Y
01/08/23,Evening,https://www.youtube.com/watch?v=4Nuzkd0eKi8
01/08/23,Midday,https://www.youtube.com/watch?v=mNhOd_sWZr4
01/08/23,Morning,https://www.youtube.com/watch?v=RNHQyiXeeF4
31/07/23,Evening,https://www.youtube.com/watch?v=ivVWYtBQT90
31/07/23,Midday,https://www.youtube.com/watch?v=8_YwhznVKM4
31/07/23,Morning,https://www.youtube.com/watch?v=du__Xt6EoGQ
30/07/23,Evening,https://www.youtube.com/watch?v=PnMliJR_ubk
30/07/23,Midday,https://www.youtube.com/watch?v=aCDnsLAFOVs
30/07/23,Morning,https://www.youtube.com/watch?v=gZ0O5sxyfaE
29/07/23,Evening,https://www.youtube.com/watch?v=v2NgVHr5x-8
29/07/23,Midday,https://www.youtube.com/watch?v=uELxGjPB2oQ
29/07/23,Morning,https://www.youtube.com/watch?v=LcQjfWsz_qE
28/07/23,Evening,https://www.youtube.com/watch?v=nHIt9blljeE
28/07/23,Midday,https://www.youtube.com/watch?v=T4iXKKXSGIs
28/07/23,Morning,https://www.youtube.com/watch?v=a2Lvvp6vC4I
27/07/23,Evening,https://www.youtube.com/watch?v=jUc_-ti4NYU
27/07/23,Midday,https://www.youtube.com/watch?v=qjd52RDN6fc
27/07/23,Morning,https://www.youtube.com/watch?v=_ASM-tHbYCY
26/07/23,Evening,https://www.youtube.com/watch?v=N1M6rNc3F5Y
26/07/23,Midday,https://www.youtube.com/watch?v=sNcgyECjcxk
26/07/23,Morning,https://www.youtube.com/watch?v=pr8cgQs1m5k
25/07/23,Evening,https://www.youtube.com/watch?v=kAxF4BdaqTI
25/07/23,Midday,https://www.youtube.com/watch?v=lmtZhrrOCx0
25/07/23,Morning,https://www.youtube.com/watch?v=2pNxR8PRXnw
24/07/23,Midday,https://www.youtube.com/watch?v=vP6jdn53r4A
24/07/23,Morning,https://www.youtube.com/watch?v=YDnqJP6mDeQ
23/07/23,Evening,https://www.youtube.com/watch?v=DPxfuuD3_X8
23/07/23,Midday,https://www.youtube.com/watch?v=mPgduEE4ttA
23/07/23,Morning,https://www.youtube.com/watch?v=5xf6xalRxVA
22/07/23,Evening,https://www.youtube.com/watch?v=-c3uI7JaQVw
22/07/23,Midday,https://www.youtube.com/watch?v=X3gy3dpPPaE
22/07/23,Morning,https://www.youtube.com/watch?v=MyniPkvpFrY
21/07/23,Evening,https://www.youtube.com/watch?v=dg7q5Pqmhpo
21/07/23,Midday,https://www.youtube.com/watch?v=7PB1fOoa1Ys
21/07/23,Morning,https://www.youtube.com/watch?v=h-OnwYG9i4Q
20/07/23,Evening,https://www.youtube.com/watch?v=d8NFlugmsJo
20/07/23,Midday,https://www.youtube.com/watch?v=nA1wJLWXUow
20/07/23,Morning,https://www.youtube.com/watch?v=rm3AmoyufVU
19/07/23,Evening,https://www.youtube.com/watch?v=fvaLbRDMiJA
19/07/23,Midday,https://www.youtube.com/watch?v=ALxPo5Ss0jc
19/07/23,Morning,https://www.youtube.com/watch?v=iKqszIDanEk
18/07/23,Evening,https://www.youtube.com/watch?v=6MlqBaY3ZSw
18/07/23,Midday,https://www.youtube.com/watch?v=SE_OcXsIW4M
18/07/23,Morning,https://www.youtube.com/watch?v=l96VoPvjFAU
17/07/23,Evening,https://www.youtube.com/watch?v=7FxJf_cMEGI
17/07/23,Midday,https://www.youtube.com/watch?v=zOAsiNluGsQ
17/07/23,Morning,https://www.youtube.com/watch?v=p-DiqaKlVFA
16/07/23,Evening,https://www.youtube.com/watch?v=Fv4EAnFPpuU
16/07/23,Midday,https://www.youtube.com/watch?v=xuDLaUnEUmo
16/07/23,Morning,https://www.youtube.com/watch?v=e6c5u_fQBAo
15/07/23,Evening,https://www.youtube.com/watch?v=vHnRsFsrlP4
15/07/23,Morning,https://www.youtube.com/watch?v=Eta3w_5NEZg
14/07/23,Evening,https://www.youtube.com/watch?v=kU-MZNlp_6k
14/07/23,Midday,https://www.youtube.com/watch?v=fF6X1aI9JJI
14/07/23,Morning,https://www.youtube.com/watch?v=dWtgFY6phPI
13/07/23,Evening,https://www.youtube.com/watch?v=g-lyrtPGgww
13/07/23,Midday,https://www.youtube.com/watch?v=rg1m0t44afM
13/07/23,Morning,https://www.youtube.com/watch?v=JFtbLTbG2rU
12/07/23,Evening,https://www.youtube.com/watch?v=X3IfOxKr1m8
12/07/23,Midday,https://www.youtube.com/watch?v=Tvvpnwc5O8Q
12/07/23,Morning,https://www.youtube.com/watch?v=oXDp9X9mrNc
11/07/23,Evening,https://www.youtube.com/watch?v=J80k7YKCX70
11/07/23,Midday,https://www.youtube.com/watch?v=pEasqxtdy78
11/07/23,Morning,https://www.youtube.com/watch?v=gaV87NfecSQ
10/07/23,Evening,https://www.youtube.com/watch?v=7mW5QEkGMw8
10/07/23,Midday,https://www.youtube.com/watch?v=RJWxpZWXdcs
10/07/23,Morning,https://www.youtube.com/watch?v=eshPnD99g5M
09/07/23,Evening,https://www.youtube.com/watch?v=ks7eG4Vfd6g
09/07/23,Midday,https://www.youtube.com/watch?v=n9rcYG2zf70
09/07/23,Morning,https://www.youtube.com/watch?v=3usHKFJjGTA
08/07/23,Evening,https://www.youtube.com/watch?v=1U5tSuWBq8A
08/07/23,Midday,https://www.youtube.com/watch?v=B7oRxKVINeI
08/07/23,Morning,https://www.youtube.com/watch?v=RdllQ-Pocio
07/07/23,Evening,https://www.youtube.com/watch?v=_-D4Ctl9OnE
07/07/23,Midday,https://www.youtube.com/watch?v=z54mwpXyLbA
07/07/23,Morning,https://www.youtube.com/watch?v=nz-HkgI-Cyw
06/07/23,Evening,https://www.youtube.com/watch?v=KW9KWL4qWJs
06/07/23,Midday,https://www.youtube.com/watch?v=jx4gFApVTgg
06/07/23,Morning,https://www.youtube.com/watch?v=BZfRUWv8Z7Y
05/07/23,Evening,https://www.youtube.com/watch?v=epeGxAJpGA4
05/07/23,Midday,https://www.youtube.com/watch?v=T88GmJ8moM0
05/07/23,Morning,https://www.youtube.com/watch?v=jYhHGKuFlC4
04/07/23,Evening,https://www.youtube.com/watch?v=zWec1zWbOx0
04/07/23,Midday,https://www.youtube.com/watch?v=856ZGcoOxUc
04/07/23,Morning,https://www.youtube.com/watch?v=uBouCmQ6sUA
03/07/23,Evening,https://www.youtube.com/watch?v=xqzSQjFZsDU
03/07/23,Midday,https://www.youtube.com/watch?v=Qmkc4Zx2nwM
03/07/23,Morning,https://www.youtube.com/watch?v=lZvES6lizo4
02/07/23,Evening,https://www.youtube.com/watch?v=MdvVNvQUJOE
02/07/23,Midday,https://www.youtube.com/watch?v=_f8X33inIbc
02/07/23,Morning,https://www.youtube.com/watch?v=MOUcFt8AvcA
01/07/23,Evening,https://www.youtube.com/watch?v=ZSBknasum7Y
01/07/23,Midday,https://www.youtube.com/watch?v=BZaN8A9l7o0
01/07/23,Morning,https://www.youtube.com/watch?v=07R-iH7-yDw
30/06/23,Evening,https://www.youtube.com/watch?v=bmaab6JSGHA
30/06/23,Midday,https://www.youtube.com/watch?v=XYZGayGbXqs
30/06/23,Morning,https://www.youtube.com/watch?v=wgHABGID5BI
29/06/23,Evening,https://www.youtube.com/watch?v=9Kvv3ZsOOCo
29/06/23,Midday,https://www.youtube.com/watch?v=w2SpthBcj4U
29/06/23,Morning,https://www.youtube.com/watch?v=U-QIEUJGvM8
28/06/23,Evening,https://www.youtube.com/watch?v=D6Px0LX0xO4
28/06/23,Midday,https://www.youtube.com/watch?v=nwjj_fSs9VQ
28/06/23,Morning,https://www.youtube.com/watch?v=7f7I2kr341s
27/06/23,Evening,https://www.youtube.com/watch?v=glhmNw45Fow
27/06/23,Midday,https://www.youtube.com/watch?v=8aPSyBTVENc
27/06/23,Morning,https://www.youtube.com/watch?v=cmdz6ExsonI
26/06/23,Evening,https://www.youtube.com/watch?v=6OwzRWN0dbw
26/06/23,Midday,https://www.youtube.com/watch?v=290ABGRpuf8
26/06/23,Morning,https://www.youtube.com/watch?v=teZdvRZEv-E
25/06/23,Evening,https://www.youtube.com/watch?v=U_TfFkZU7ME
25/06/23,Midday,https://www.youtube.com/watch?v=TvuSN84EjY8
25/06/23,Morning,https://www.youtube.com/watch?v=2SgF57V4H4A
24/06/23,Evening,https://www.youtube.com/watch?v=lSIAL8t_g6M
24/06/23,Midday,https://www.youtube.com/watch?v=nipvUOfyVj0
24/06/23,Morning,https://www.youtube.com/watch?v=oQmE1PfDwIA
23/06/23,Evening,https://www.youtube.com/watch?v=-Q4ElvIyjkU
